occurs_at,headline_initial,sub_category_name
30 05 2017,"LUMIVILLELyonGRAPHITECParisEXPOBIOGAZBordeauxSIIAM (SALON INTERNATIONAL DE L’ARCHITECTURE ET DE L’INTÉRIEUR DE MONTAGNE)AnnecyCONGRÈS INTERNATIONAL DE LA SFSTPFranceIDEF - INTERACTIVE DIGITAL ENTERTAINMENT FESTIVALFranceUNMANNED GLOBAL SYSTEMSFranceENVIRONORDLilleSALON EMMAÜSParisSAINT-MAUR EN POCHESaint-MaurSALONS CE MARNE-LA-VALLÉEParisVIVRE CÔTÉ SUDAix-en-ProvenceSALON VOTRE NATURELyonVOTRE NATURE LYONLyonFOIRE EXPO INTERNATIONALE DE NANCYNancyLE TEMPS DES HÉLICES - MEETING AERIEN DE LA FERTE-ALAISLa Ferté-AlaisETONNANTS VOYAGEURSSaint-MaloFOIRE EXPOSITION DE PICARDIEAmiensFOIRES DE CHAMPAGNETroyesFOIRE AUX ÂNES ET AUX MULES DE LIGNIÈRESLignièresWORLD MAIL & EXPRESS EUROPEParisMIDEMCannesTOP DRHDeauvilleSMART MANUFACTURING SUMMITParisHANDICALyonFRANCE AIR EXPOLyonCANNES COLLECTIONCannesNATURALLY PARISParisSALON DES ENTREPRENEURS - LYONLyonSALON DES ENTREPRENEURS LYON RHÔNE-ALPESLyonSEPAGValenceFIP SOLUTION PLASTIQUELyonNUTREVENTLillePACKINNOVE EUROPETroyesPACKINNOVE MACHINETroyesMIFAAnnecyPOOL ART FAIR - GUADELOUPEPointe-à-PitreVINEXPOBordeauxSUNNY SIDE OF THE DOCLa RochelleITS EUROPEAN CONGRESSStrasbourgSALON INTERNATIONAL DE L’AÉRONAUTIQUE ET DE L’ESPACE – INTERNATIONAL PARIS AIR SHOW - LE BOURGETParisGO NUMÉRIQUE !LyonSALON DU VÉGÉTALNantesPACK & GIFTParisPARKOPOLISParisIFES WORLD SUMMITLa Grande-MotteMINERAL & GEMSainte-Marie-aux-MinesGAME FAIRLamotte-BeuvronSALON DE L'ETUDIANT 'OÙ S'INSCRIRE' DE PARISParisCAPSULE SHOW PARIS MEN'SParis -- Salon de l'éclairage public et d'extérieurSalon de la chaine graphique: de l'imprimé au multi canalSalon du biogaz - Expo et congrèsSalon international de l'habitat de montagne. Le SIIAM est organisé autour de 4 pôles: Architecture et Matériaux; Décoration et Design; Jardins, Paysagistes, Pépiniéristes et Potagers de Montagne; Artistes et Artisans DesignersCongrès international de la Société française des sciences et techniques pharmaceutiquesFestival des jeux numériques interactifsSalon européen de drones et des systèmes autonomes multi milieuxSalon de l'environnement pour les entreprises et les collectivitésSalon de la brocante, au profit d'actions de solidaritéSalon international du livre de pocheSalon des comités d'entreprises et des collectivitésSalon de la décoration et de l'art de vivre dans le Sud de la FranceSalon de l'agriculture biologique et des produits au naturelSalon de l'agriculture biologique et des produits au naturelFoire Expo internationale de NancyFête aérienne de La Ferte-AlaisSalon international du livre et du film de voyageFoire internationale de PicardieFoire commerciale de ChampagneFoire aux ânes et aux mules. Cette manifestation annuelle met essentiellement l'accent sur l'âne Grand Noir du Berry, dont Lignières est le berceau, mais aussi sur les ânes et mules en généralSalon et conférence sur la poste et le courrier rapide dans le mondeForum international du disque, de l'édition musicale et vidéoRencontre d’affaires des Décideurs grands comptes et d’entreprises à taille intermédiaire & Experts en Ressources HumainesSalon Industriel et conférences. Industries Days réunit 6 salons: Electronic Days, Embedded Days, Mechanics Days, Materials Day & Days RoboticsSalon sur les équipements et les aides techniques pour les personnes handicapées et âgéesSalon international de l'aviation générale et d'affairesSalon du Luxe. Canne Collection réunira une sélection des objets les plus beaux, du yachting aux voitures de luxe, des hélicoptères à l’aviation privée, des plus belles pièces d’horlogerie aux villas de rêve… pour une clientèle internationale prestigieusSalon de la Bio et des Plaisirs NatureSalon de la création, transmission, reprise, financement et développement des entreprisesSalon des créateurs, repreneurs et dirigeants d’entreprise de la région Lyon Rhône-AlpesSalon des équipements et process agroalimentaires. Sepag regroupe des exposants du quart sud Est de la France dans les domaines de la manutention et procédés, équipements et machines spéciales, emballages et conditionnement, hygiène, énergie…Forum International de la plasturgieSalon + conférence sur les marchés et les innovations dans le secteur des aliments, de la nutrition et de la santéRencontres d'affaires de l'emballage et du conditionnementConvention d'Affaires des machines d'emballage et lignes de conditionnement du primaire à la fin de ligneMarché international du film d’animation. Au MIFA, découvrez les derniers chefs-d’œuvre animés, repérez les tendances actuelles et de demain, rencontrez vos réalisateurs préférés et les talents émergents, dénichez vos futurs collaborateurs et partenairesSalon des artistes indépendants et des collectifs d'artistesSalon international du vin et des spiritueuxRendez-vous des professionnels du film documentaire. Sunny Side of the Doc est dédié aux films documentaires et programmes factuels dans le but de promouvoir la coproduction et faciliter les relations commercialesCongres européen et exposition sur les services et les systèmes de transport intelligent(avion, train, automobile)Salon de l'aéronautique et de l'espace du Bourget - Salon du BourgetSalon des solutions numériques à Lyon. Go Numérique est un nouveau rendez-vous permettant aux TPE-PME de découvrir les dernières opportunités offertes par le numériqueSalon des professionnels de la filière horticole en FranceSalon de la création du packaging événementiel, de la série limitée et de l'offre promotionnelleRencontres internationales du stationnement et de la mobilitéConférence d'affairesSalon international dédié aux minéraux, gemmes, bijoux, fossiles et météoritesSalon de la nature, de la chasse, de la pêche, des loisirs de plein air et de l’art de vivre à la campagneSalon des études post baccalauréat. Le Salon de L'Etudiant ""Où s'inscrire"" de Paris couvre toutes les problématiques d'orientation, de réorientation, de poursuite d'études ou encore d'inscription de dernière minuteSalon de la mode masculine",Entreprises
30 05 2017,LUMIVILLELyon -- Salon de l'éclairage public et d'extérieur,Entreprises
30 05 2017,GRAPHITECParis -- Salon de la chaine graphique: de l'imprimé au multi canal,Entreprises
01 06 2017,SALONS CE MARNE-LA-VALLÉEParis -- Salon des comités d'entreprises et des collectivités,Entreprises
02 06 2017,VIVRE CÔTÉ SUDAix-en-Provence -- Salon de la décoration et de l'art de vivre dans le Sud de la France,Entreprises
02 06 2017,SALON VOTRE NATURELyon -- Salon de l'agriculture biologique et des produits au naturel,Entreprises
02 06 2017,VOTRE NATURE LYONLyon -- Salon de l'agriculture biologique et des produits au naturel,Entreprises
02 06 2017,FOIRE EXPO INTERNATIONALE DE NANCYNancy -- Foire Expo internationale de Nancy,Entreprises
03 06 2017,LE TEMPS DES HÉLICES - MEETING AERIEN DE LA FERTE-ALAISLa Ferté-Alais -- Fête aérienne de La Ferte-Alais,Entreprises
03 06 2017,ETONNANTS VOYAGEURSSaint-Malo -- Salon international du livre et du film de voyage,Entreprises
03 06 2017,FOIRE EXPOSITION DE PICARDIEAmiens -- Foire internationale de Picardie,Entreprises
03 06 2017,FOIRES DE CHAMPAGNETroyes -- Foire commerciale de Champagne,Entreprises
05 06 2017,"FOIRE AUX ÂNES ET AUX MULES DE LIGNIÈRESLignières -- Foire aux ânes et aux mules. Cette manifestation annuelle met essentiellement l'accent sur l'âne Grand Noir du Berry, dont Lignières est le berceau, mais aussi sur les ânes et mules en général",Entreprises
06 06 2017,WORLD MAIL & EXPRESS EUROPEParis -- Salon et conférence sur la poste et le courrier rapide dans le monde,Entreprises
06 06 2017,"MIDEMCannes -- Forum international du disque, de l'édition musicale et vidéo",Entreprises
07 06 2017,TOP DRHDeauville -- Rencontre d’affaires des Décideurs grands comptes et d’entreprises à taille intermédiaire & Experts en Ressources Humaines,Entreprises
07 06 2017,"SMART MANUFACTURING SUMMITParis -- Salon Industriel et conférences. Industries Days réunit 6 salons: Electronic Days, Embedded Days, Mechanics Days, Materials Day & Days Robotics",Entreprises
07 06 2017,HANDICALyon -- Salon sur les équipements et les aides techniques pour les personnes handicapées et âgées,Entreprises
08 06 2017,FRANCE AIR EXPOLyon -- Salon international de l'aviation générale et d'affaires,Entreprises
08 06 2017,"CANNES COLLECTIONCannes -- Salon du Luxe. Canne Collection réunira une sélection des objets les plus beaux, du yachting aux voitures de luxe, des hélicoptères à l’aviation privée, des plus belles pièces d’horlogerie aux villas de rêve… pour une clientèle internationale prestigieus",Entreprises
09 06 2017,NATURALLY PARISParis -- Salon de la Bio et des Plaisirs Nature,Entreprises
13 06 2017,"SALON DES ENTREPRENEURS - LYONLyon -- Salon de la création, transmission, reprise, financement et développement des entreprises",Entreprises
13 06 2017,"SALON DES ENTREPRENEURS LYON RHÔNE-ALPESLyon -- Salon des créateurs, repreneurs et dirigeants d’entreprise de la région Lyon Rhône-Alpes",Entreprises
13 06 2017,"SEPAGValence -- Salon des équipements et process agroalimentaires. Sepag regroupe des exposants du quart sud Est de la France dans les domaines de la manutention et procédés, équipements et machines spéciales, emballages et conditionnement, hygiène, énergie…",Entreprises
13 06 2017,FIP SOLUTION PLASTIQUELyon -- Forum International de la plasturgie,Entreprises
14 06 2017,"NUTREVENTLille -- Salon + conférence sur les marchés et les innovations dans le secteur des aliments, de la nutrition et de la santé",Entreprises
14 06 2017,PACKINNOVE EUROPETroyes -- Rencontres d'affaires de l'emballage et du conditionnement,Entreprises
14 06 2017,PACKINNOVE MACHINETroyes -- Convention d'Affaires des machines d'emballage et lignes de conditionnement du primaire à la fin de ligne,Entreprises
14 06 2017,"MIFAAnnecy -- Marché international du film d’animation. Au MIFA, découvrez les derniers chefs-d’œuvre animés, repérez les tendances actuelles et de demain, rencontrez vos réalisateurs préférés et les talents émergents, dénichez vos futurs collaborateurs et partenaires",Entreprises
16 06 2017,POOL ART FAIR - GUADELOUPEPointe-à-Pitre -- Salon des artistes indépendants et des collectifs d'artistes,Entreprises
18 06 2017,VINEXPOBordeaux -- Salon international du vin et des spiritueux,Entreprises
19 06 2017,SUNNY SIDE OF THE DOCLa Rochelle -- Rendez-vous des professionnels du film documentaire. Sunny Side of the Doc est dédié aux films documentaires et programmes factuels dans le but de promouvoir la coproduction et faciliter les relations commerciales,Entreprises
19 06 2017,"ITS EUROPEAN CONGRESSStrasbourg -- Congres européen et exposition sur les services et les systèmes de transport intelligent(avion, train, automobile)",Entreprises
19 06 2017,SALON INTERNATIONAL DE L’AÉRONAUTIQUE ET DE L’ESPACE – INTERNATIONAL PARIS AIR SHOW - LE BOURGETParis -- Salon de l'aéronautique et de l'espace du Bourget - Salon du Bourget,Entreprises
20 06 2017,GO NUMÉRIQUE !Lyon -- Salon des solutions numériques à Lyon. Go Numérique est un nouveau rendez-vous permettant aux TPE-PME de découvrir les dernières opportunités offertes par le numérique,Entreprises
20 06 2017,SALON DU VÉGÉTALNantes -- Salon des professionnels de la filière horticole en France,Entreprises
21 06 2017,"PACK & GIFTParis -- Salon de la création du packaging événementiel, de la série limitée et de l'offre promotionnelle",Entreprises
21 06 2017,PARKOPOLISParis -- Rencontres internationales du stationnement et de la mobilité,Entreprises
21 06 2017,IFES WORLD SUMMITLa Grande-Motte -- Conférence d'affaires,Entreprises
22 06 2017,"MINERAL & GEMSainte-Marie-aux-Mines -- Salon international dédié aux minéraux, gemmes, bijoux, fossiles et météorites",Entreprises
23 06 2017,"GAME FAIRLamotte-Beuvron -- Salon de la nature, de la chasse, de la pêche, des loisirs de plein air et de l’art de vivre à la campagne",Entreprises
24 06 2017,"SALON DE L'ETUDIANT 'OÙ S'INSCRIRE' DE PARISParis -- Salon des études post baccalauréat. Le Salon de L'Etudiant ""Où s'inscrire"" de Paris couvre toutes les problématiques d'orientation, de réorientation, de poursuite d'études ou encore d'inscription de dernière minute",Entreprises
25 06 2017,CAPSULE SHOW PARIS MEN'SParis -- Salon de la mode masculine,Entreprises
26 06 2017,"CIP-MIATECNiceSVTM - SALON DU VIDE ET DES TRAITEMENTS DES MATÉRIAUXNiceHQSE MEETINGSLyonPRESHOW JOUETS & JEUX PERMANENTParisJNCMarne-la-ValléeNANOMATENParisNANOMETROLOGY FRANCEParisNANOTECH FRANCE CONFERENCE & EXPOParisSURCARCannesLE SALON DES MIGRATEURSCayeux-sur-MerFILITOSA FIERA DI U TARAVUFilitosaSALON DU BAC DE LILLELilleFIERA DI U VINULuriFIERA DI L'ALIVUMontegrossoKIDParisPLAYTIME PARISParisLES RENCONTRES D'ARLES PHOTOGRAPHIEArlesBLOSSOM PREMIÈRE VISIONParisJAPAN EXPO PARISParisSALON DU LUXE PARISParisLE SON CONTINULa ChâtreFESTIVAL DE MARTIGUESMartiguesFOIRE AUX VINS D'ALSACEColmarFÊTE DU VIN ET DE L'ARTISANAT D'ARTSaint-Rémy-de-ProvenceFIERA DI U PANELumioSALON DE VALBONNE - VALBONNE ART FAIRValbonneSALON HABITAT D’ALÈSAlèsFRANCE CE BRESTBrestFOIRE EXPO RÉGIONALE DE DOUAIDouaiMONDIAL DU PAINFranceSALON DES 1000 EMPLOIS DE LILLELillePHOTO DOCKS ART FAIRLyonSALON DE LA RENTRÉE DE LYONLyonSALON SEMINAIRES BUSINESS EVENTS DE LYONLyonLE SALON DE LA CHASSEMetzU MELE IN FESTAMurzoBIONAZURNiceSIPECOrléansBEAUTY FACTORY PARISParisGRAND SALON D'ART ABORDABLEParisSALON DE LA RENTRÉE DE PARISParisFESTA DI U FICUPeriVIVING POITIERSPoitiersLES PUCES ROUENNAISES D'AUTOMNERouenLE QUAI DES FUTURSSaint-MaloFOIRE EUROPEENNE DE STRASBOURGStrasbourgSALON DE L'IMMOBILIER TOULON VAR PROVENCEToulonLA MÊLÉE NUMÉRIQUEToulouse48 HEURES EUROPÉENNES D'AUTOMOBILES ANCIENNES DE TROYESTroyesFOIRE EXPOSITION DE LA ROCHELLELa Rochelle -- Colloque international sur les process plasmaSalon du vide et des traitements des matériauxLes rendez-vous d’affaires Solutions et Innovations pour les décideurs Hygiène, Qualité, Sécurité et EnvironnementRendez-vous d’affaires entre les fournisseurs et les décisionnaires d’achats de la distribution de jeux et jouetsJournées nationales sur les composites. Les JNC font le point sur les dernières avancées scientifiques et technologiques. Elles sont aussi un lieu de rencontre et de débat pour les enseignants, chercheurs et industriels concernés par les compositesConférence internationale et salon dédiés aux nanomatériaux dans les secteurs de l'énergie et de l'environnementConférence & salon consacrés aux progrès dans tous les aspects métrologiques liés aux nanosciences et nanotechnologiesConférence et salon dédiés à l'innovation dans le secteur des nanotechnologiesJournées internationales d'étude sur la finition des carrosseries automobilesSalon cynégétique exclusivement dédié à la chasse du gibier migrateurFoire artisanale et agricole - Tourisme campagnardSalon du Bac à Lille. Le Salon du bac de Lille est conçu pour tous ceux qui, en juillet, n’ont pas encore fait leur choix ou pour les 25% d’étudiants de 1re et de 2e année d’études cherchant à se réorienterFoire du vin et des viticulteurs de l’Île de Beauté. On y trouve également nombre d'exposants de produits régionaux et d'objets de l’artisanat localFoire de l'olivier et de l'huile d'oliveSalon international de la mode pour enfant à Paris. KID est un salon professionnel strictement dédié aux acheteurs, presse et influenceurs du marché de la mode pour enfantSalon international dédié à l'univers de l'enfant et des vêtements de maternitéFestival international de photographieBlossom Première Vision apporte une réponse aux besoins spécifiques liés aux pré-collections des marques créativesFestival des loisirs japonais. Japan Expo est le rendez-vous des amoureux du Japon et de sa culture, du manga aux arts martiaux, du jeu vidéo au folklore nippon, de la J-music à la musique traditionnelleSalon international consacré à l'influence du luxe français« Le son continu » rassemble les passionnés des instruments, musiques et danses populaires. Au centre de la manifestation, un salon de lutherie, de facteurs de vielles, de cornemuses, d’accordéons, et autres instruments acoustiques et ethniquesFestival de Martigues. Danses, musiques et voix du MondeFoire aux vins d'AlsaceFête du vin et de l'artisanat d'artFoire du painSalon d’Antiquités, Art Moderne et Contemporain de Valbonne. Le Salon de Valbonne attire chaque année, amateurs, passionnés et collectionneurs d’antiquités, de brocante, de bijoux anciens... mais aussi de mobilier et d’objets d’art du XXeSalon de l'habitat d'AlèsSalon des comités d'entreprises et des collectivitésFoire expo régionale de DouaiConcours international du painSalon de l'emploi et du recrutement à Lille. Le Salon des 100 Emplois de Lille permet aux chercheurs d'emploi de trouver un emploi dans les secteurs de la région qui recrutent en rencontrant en face-à-face leurs futurs employeursFoire internationale d’art contemporain. DocksArtFair est un salon dédié à la photographie contemporaine et à l’art vidéo se présentant sous la forme d’une foire les 3 premiers jours, et se prolongeant par une exposition de trois semainesSalon de l'étudiant à Lyo. Le Salon de la rentrée de Lyon couvre toutes les problématiques d'orientation, de réorientation, de poursuite d'études et d'inscription tardive. Elle réunit de nombreuses écoles qui vous présenteront leur offre de formationSalon professionnel pour l’organisation des manifestations d’entreprises et du monde événementielEvénement entièrement dédié à l’univers de la ChasseFoire du miel et des apiculteursSalon des produits bioSalon de l'industrie pharmaceutique et cosmétologique. SIPEC est le partenaire privilégié des laboratoires et de la filière Santé-Beauté. Il aide les sites de production et les centres de R&D dans l'amélioration/maintenance de leurs outils de travailLe rendez-vous européen des fournisseurs de la beauté. De l’ingrédient au pack, du concept au laboratoire de tests...Rencontre entre les artistes et le public autour d’œuvres de qualité, entre 50 et 5000. Peintures, sculptures, dessins, gravures, photographies, arts numériques…Salon de l'étudian. Le Salon de la Rentrée de Paris couvre toutes vos problématiques d’orientation, de réorientation, de poursuite d’études ou encore d’inscription de dernière minute, de logement ou de jobsFête de la figue en CorseSalon de l'habitat de Poitiers. Construction, rénovation, promotion, financement, ouverture & fermeture, isolation, production d’énergie, chauffage & climatisation, décoration & ameublement, cuisine & bain, art ménager, extérieurs, bricolageBrocante. Les Puces Rouennaises offrent un large choix de marchandises dont la qualité est certifiée par des expertsConférences et expo dédiés à l'économie collaborative, aux nouveaux modes de consommation et tendancesLe foire européenne de Strasbourg qui accueille 25 pays chaque année propose une offre toujours renouvelée: tout pour la maison, le jardin, la déco, le bien-être et les idées cadeauxToute l'offre des promoteurs, agents immobilier, constructeurs de maison individuelle, banques et financement, conseil patrimonial et notarial pour la Côte Varoise, Toulon, Hyères, et la Provence verteRencontres des technologies de l'information et de la communicationConcentration européenne de véhicules anciens. 3 journées d’exception en Champagne avec des équipages venus de toute l’Europe, à la découverte des routes buissonnières de l’Aube lors de rallyes promenades, du terroir champenois au cours de dégustationsFoire Expo de La Rochelle. La Foire expo de la Rochelle permet aux visiteurs de découvrir les nouvelles tendances du moment, de profiter des conseils et du savoir-faire de professionnels",Entreprises
